contig,run,gene,diagnosis,read_count,length,mapped,unmapped,net_mapped,length_right,average_depth
k119_30444_8,SRR1765346,NP_417773.1,CD,3413005,774.0,69.0,7.0,62.0,774.0,8.57
None,ERR011201,NP_417769.1,nonIBD,2827391,0.0,0.0,0.0,0.0,0.0,0.0
k119_24679_2,SRR1765330,NP_417756.1,CD,3107111,399.0,30.0,2.0,28.0,399.0,6.83
None,ERR011296,NP_417634.1,UC,10511908,0.0,0.0,0.0,0.0,0.0,0.0
k119_11432_2,SRR6468696,NP_417773.1,UC,8845645,456.0,22.0,0.0,22.0,456.0,4.57
k119_15233_9,SRR6468696,NP_417773.1,UC,8845645,669.0,68.0,10.0,58.0,669.0,9.04
None,ERR011256,NP_416690.1,nonIBD,4449976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765175,NP_417762.1,CD,3305146,0.0,0.0,0.0,0.0,0.0,0.0
k119_83797_6,SRR6468603,NP_417764.1,CD,12224541,534.0,58.0,8.0,50.0,534.0,9.51
k119_69671_2,SRR1765190,NP_416229.1,CD,4940420,1026.0,71.0,1.0,70.0,1026.0,6.67
k119_59911_13,SRR6468543,NP_417762.1,nonIBD,30851909,501.0,88.0,22.0,66.0,501.0,14.3
None,ERR011190,NP_418412.1,nonIBD,6055342,0.0,0.0,0.0,0.0,0.0,0.0
k79_30225_1,ERR011198,NP_417765.1,nonIBD,11557886,399.0,30.0,4.0,26.0,399.0,5.42
None,ERR011324,YP_026260.1,nonIBD,12472883,0.0,0.0,0.0,0.0,0.0,0.0
k119_8576_1,SRR1765517,NP_414725.1,nonIBD,3298800,462.0,31.0,3.0,28.0,462.0,6.16
k119_32325_64,SRR1765190,NP_417637.1,CD,4940420,2367.0,508.0,16.0,492.0,2367.0,20.92
None,ERR011339,NP_417800.1,nonIBD,12484143,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765629,NP_417756.1,CD,2794239,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011133,NP_417767.1,nonIBD,13322765,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765296,NP_418411.1,CD,4525117,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765505,NP_417767.1,CD,6305008,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011129,NP_417775.1,nonIBD,7920668,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215582,NP_417800.1,CD,4040453,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468584,NP_417757.1,CD,14794359,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011159,NP_416229.1,nonIBD,15684432,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765078,NP_417698.1,CD,4043365,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468567,NP_417765.1,nonIBD,16935134,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765284,NP_417774.1,CD,3207925,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468718,NP_417769.1,UC,10773619,0.0,0.0,0.0,0.0,0.0,0.0
k119_122909_22,SRR6468627,NP_417763.1,UC,16740407,354.0,416.0,56.0,360.0,354.0,102.06
k119_69940_7,SRR6468627,NP_417763.1,UC,16740407,369.0,102.0,26.0,76.0,369.0,21.2
None,SRR1214758,NP_417774.1,CD,3851948,0.0,0.0,0.0,0.0,0.0,0.0
k119_6646_1,SRR1764982,NP_417770.1,CD,1260458,255.0,9.0,1.0,8.0,255.0,2.84
k119_11820_10,SRR6468669,NP_417634.1,CD,10212733,267.0,60.0,8.0,52.0,267.0,17.99
k119_7454_2,SRR6468669,NP_417634.1,CD,10212733,270.0,40.0,16.0,24.0,270.0,12.73
None,ERR011269,NP_417773.1,nonIBD,11430438,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215012,NP_416690.1,CD,3720163,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011121,NP_414725.1,nonIBD,16563248,0.0,0.0,0.0,0.0,0.0,0.0
k119_59782_13,SRR6468559,NP_417770.1,CD,14043915,255.0,38.0,6.0,32.0,255.0,12.3
k119_18199_2,SRR6468559,NP_417770.1,CD,14043915,258.0,22.0,8.0,14.0,258.0,7.08
None,ERR011159,NP_417637.1,nonIBD,15684432,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011101,NP_417697.1,nonIBD,14822431,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011117,NP_417760.1,nonIBD,5075021,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212273,NP_417697.1,nonIBD,2222496,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765487,NP_417698.1,CD,3097900,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011282,NP_414711.1,UC,9405490,0.0,0.0,0.0,0.0,0.0,0.0
k119_17729_4,SRR6468619,NP_417776.1,CD,64414703,822.0,2740.0,261.0,2479.0,822.0,309.47
k119_7227_59,SRR6468619,NP_417776.1,CD,64414703,828.0,414.0,18.0,396.0,828.0,46.0
None,SRR6468535,NP_417779.1,UC,5639050,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145471,NP_417771.1,CD,5829202,0.0,0.0,0.0,0.0,0.0,0.0
k79_13565_2,ERR011304,NP_417765.1,CD,13148040,399.0,40.0,18.0,22.0,399.0,7.14
None,SRR1211498,NP_417800.1,CD,4452204,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215967,NP_417764.1,CD,2357870,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145315,NP_416229.1,CD,13560330,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145365,NP_417775.1,nonIBD,19448189,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214868,NP_417801.1,CD,1830625,0.0,0.0,0.0,0.0,0.0,0.0
k119_14465_1,SRR1765468,NP_417771.1,CD,1432042,192.0,11.0,3.0,8.0,192.0,4.99
None,SRR5650095,NP_418410.1,CD,1013107,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011136,NP_415431.1,nonIBD,7997159,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145315,NP_417637.1,CD,13560330,0.0,0.0,0.0,0.0,0.0,0.0
k119_7306_1,SRR1215919,NP_414711.1,nonIBD,2242335,627.0,27.0,3.0,24.0,627.0,4.11
k119_29799_3,SRR1765354,NP_417697.1,CD,3408822,393.0,36.0,12.0,24.0,393.0,8.15
k119_10498_1,SRR1211639,NP_417765.1,CD,4344319,393.0,10.0,0.0,10.0,393.0,2.49
None,SRR1765342,NP_417760.1,CD,4021026,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765374,NP_414725.1,CD,1898172,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765456,NP_417764.1,CD,2989801,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765629,NP_417768.1,CD,2794239,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212308,NP_417776.1,CD,3275443,0.0,0.0,0.0,0.0,0.0,0.0
k119_65006_2,SRR6468651,NP_417778.1,CD,12708046,606.0,60.0,14.0,46.0,606.0,9.36
k119_38243_2,SRR1211680,NP_414725.1,nonIBD,2447261,597.0,34.0,2.0,32.0,597.0,4.98
k119_48911_2,SRR6468718,NP_417757.1,UC,10773619,366.0,162.0,60.0,102.0,366.0,36.53
None,ERR011320,NP_417762.1,nonIBD,11357325,0.0,0.0,0.0,0.0,0.0,0.0
k119_709_4,SRR2145455,NP_417776.1,CD,12224655,828.0,163.0,33.0,130.0,828.0,18.78
k119_115604_3,SRR6468547,YP_026260.1,nonIBD,19712714,936.0,85.0,9.0,76.0,936.0,7.93
k119_16290_14,SRR6468547,YP_026260.1,nonIBD,19712714,963.0,246.0,14.0,232.0,963.0,22.19
k119_14256_29,SRR6468584,NP_417769.1,CD,14794359,369.0,55.0,7.0,48.0,369.0,12.23
None,ERR011200,NP_417780.1,nonIBD,10158391,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215703,YP_026260.1,CD,1672992,0.0,0.0,0.0,0.0,0.0,0.0
k119_87616_2,SRR2145377,NP_418410.1,nonIBD,15188518,432.0,26.0,18.0,8.0,432.0,5.28
k119_52284_8,SRR6468599,NP_417774.1,CD,15007904,342.0,68.0,8.0,60.0,342.0,17.64
k119_188332_2,SRR6468542,NP_417634.1,nonIBD,25488366,267.0,94.0,20.0,74.0,267.0,28.48
k119_148562_3,SRR6468542,NP_417634.1,nonIBD,25488366,270.0,30.0,10.0,20.0,270.0,9.52
None,ERR011134,NP_417756.1,nonIBD,8570907,0.0,0.0,0.0,0.0,0.0,0.0
k119_19418_1,SRR1765299,NP_417757.1,CD,3092513,366.0,31.0,3.0,28.0,366.0,7.67
None,SRR1765272,NP_418412.1,nonIBD,1025399,0.0,0.0,0.0,0.0,0.0,0.0
k119_118421_222,SRR6468582,NP_416690.1,CD,50535450,285.0,194.0,42.0,152.0,285.0,58.6
k79_72399_2,ERR011142,NP_417773.1,nonIBD,8962236,669.0,72.0,6.0,66.0,669.0,7.94
None,SRR6468644,NP_418412.1,nonIBD,19278818,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011297,NP_417762.1,UC,9201738,0.0,0.0,0.0,0.0,0.0,0.0
k79_88079_2,ERR011272,NP_416229.1,nonIBD,16500558,1026.0,92.0,32.0,60.0,1026.0,6.55
None,ERR011202,NP_417775.1,nonIBD,10594306,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765353,NP_417698.1,CD,4933901,0.0,0.0,0.0,0.0,0.0,0.0
k119_41700_8,SRR2145609,NP_417772.1,CD,30186961,411.0,83.0,33.0,50.0,411.0,17.22
k119_57149_12,SRR2145609,NP_417772.1,CD,30186961,411.0,225.0,79.0,146.0,411.0,47.3
k119_31039_19,SRR2145609,NP_417772.1,CD,30186961,417.0,135.0,57.0,78.0,417.0,29.77
k119_214755_1,SRR2145609,NP_417772.1,CD,30186961,378.0,14.0,4.0,10.0,378.0,3.59
k119_108395_6,SRR2145609,NP_417772.1,CD,30186961,411.0,461.0,154.0,307.0,411.0,100.01
k119_108443_4,SRR2145609,NP_417772.1,CD,30186961,411.0,79.0,27.0,52.0,411.0,16.64
None,SRR2145420,YP_026260.1,CD,9001480,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468532,NP_417776.1,UC,9766729,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215986,NP_415431.1,CD,4384290,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011174,NP_418411.1,nonIBD,9580933,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765520,NP_416228.1,CD,1403699,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214933,NP_417698.1,CD,2565474,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214594,NP_415431.1,CD,3842797,0.0,0.0,0.0,0.0,0.0,0.0
k119_19913_2,SRR1765439,YP_026260.1,CD,1417801,768.0,30.0,2.0,28.0,768.0,3.81
None,SRR1219573,NP_417772.1,CD,3416643,0.0,0.0,0.0,0.0,0.0,0.0
k119_19787_1,SRR1765610,NP_417772.1,CD,1413383,366.0,22.0,2.0,20.0,366.0,5.57
None,SRR1212158,NP_417697.1,CD,3601404,0.0,0.0,0.0,0.0,0.0,0.0
k119_19739_7,SRR6468672,NP_417770.1,CD,10808466,255.0,54.0,18.0,36.0,255.0,17.84
None,SRR2145552,NP_416690.1,CD,3116968,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145592,NP_417634.1,CD,17650673,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011272,NP_417637.1,nonIBD,16500558,0.0,0.0,0.0,0.0,0.0,0.0
k119_2599_24,SRR1765644,NP_417637.1,CD,3725208,2673.0,359.0,9.0,350.0,2673.0,13.25
None,SRR1214895,NP_417760.1,CD,2155456,0.0,0.0,0.0,0.0,0.0,0.0
k119_40976_3,SRR6468668,NP_417762.1,UC,43566133,501.0,78.0,12.0,66.0,501.0,14.0
None,ERR011250,NP_417757.1,nonIBD,11858728,0.0,0.0,0.0,0.0,0.0,0.0
k119_72727_1,SRR6468626,NP_417635.1,nonIBD,15817358,315.0,15.0,1.0,14.0,315.0,4.17
k119_56290_2,SRR6468626,NP_417635.1,nonIBD,15817358,597.0,32.0,6.0,26.0,597.0,5.04
None,ERR011226,NP_417772.1,nonIBD,11171291,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011166,NP_417774.1,nonIBD,4807417,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR5650122,NP_418410.1,UC,7141548,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011116,NP_416228.1,nonIBD,13204038,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011319,NP_417778.1,nonIBD,10113460,0.0,0.0,0.0,0.0,0.0,0.0
k119_38616_2,SRR6468528,NP_417764.1,nonIBD,19328803,543.0,50.0,6.0,44.0,543.0,7.47
None,SRR2145378,NP_417768.1,nonIBD,9856385,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215306,NP_417773.1,CD,3552718,0.0,0.0,0.0,0.0,0.0,0.0
k119_8804_1,SRR1211440,NP_416690.1,CD,1839115,288.0,8.0,4.0,4.0,288.0,2.37
None,ERR011218,NP_417767.1,nonIBD,8423418,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011210,NP_418410.1,nonIBD,11392440,0.0,0.0,0.0,0.0,0.0,0.0
k119_8287_3,SRR1765644,NP_416229.1,CD,3725208,984.0,143.0,9.0,134.0,984.0,13.86
None,SRR6468556,NP_414711.1,UC,12634490,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468516,NP_417771.1,UC,15994168,0.0,0.0,0.0,0.0,0.0,0.0
k119_8494_2,SRR2145367,NP_417780.1,nonIBD,15637873,312.0,64.0,22.0,42.0,312.0,14.88
None,SRR1765328,NP_416690.1,CD,2954820,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765333,NP_417774.1,CD,5570686,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212193,NP_417779.1,CD,2314190,0.0,0.0,0.0,0.0,0.0,0.0
k119_24057_4,SRR1765427,NP_417770.1,nonIBD,3117275,255.0,16.0,2.0,14.0,255.0,6.18
k119_66065_1,SRR2145331,NP_416690.1,CD,23288201,285.0,9.0,5.0,4.0,285.0,2.55
k119_53831_61,SRR6468705,NP_417774.1,UC,18139734,342.0,99.0,11.0,88.0,342.0,25.58
k119_21477_2,SRR1765299,NP_417769.1,CD,3092513,369.0,37.0,7.0,30.0,369.0,8.96
None,SRR1212667,NP_417801.1,CD,3871451,0.0,0.0,0.0,0.0,0.0,0.0
k119_8428_2,SRR1215637,NP_418410.1,CD,3999448,432.0,31.0,5.0,26.0,432.0,6.48
None,ERR011134,NP_417768.1,nonIBD,8570907,0.0,0.0,0.0,0.0,0.0,0.0
k119_9882_24,SRR1765419,NP_417765.1,CD,3599347,393.0,56.0,6.0,50.0,393.0,12.98
None,ERR011096,NP_414725.1,nonIBD,9336370,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219326,NP_418410.1,CD,1764686,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011335,NP_414711.1,UC,6560394,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145400,NP_417765.1,CD,19793528,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468671,NP_417800.1,CD,2797771,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145408,NP_418412.1,CD,11289838,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214948,NP_416690.1,CD,4041078,0.0,0.0,0.0,0.0,0.0,0.0
k119_4407_6,SRR1215983,NP_417767.1,CD,3961415,540.0,56.0,8.0,48.0,540.0,9.45
k119_4493_5,SRR1765530,NP_417698.1,nonIBD,3413455,429.0,47.0,7.0,40.0,429.0,9.97
None,SRR1214923,NP_416228.1,CD,4427724,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011321,NP_417634.1,CD,8676878,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011106,NP_417698.1,nonIBD,9486020,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011185,NP_417778.1,nonIBD,13064588,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145378,NP_417756.1,nonIBD,9856385,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011250,NP_417769.1,nonIBD,11858728,0.0,0.0,0.0,0.0,0.0,0.0
k119_6962_6,SRR2145424,NP_417762.1,CD,7706149,519.0,51.0,9.0,42.0,519.0,9.57
None,SRR6468717,NP_418411.1,UC,5986216,0.0,0.0,0.0,0.0,0.0,0.0
k119_75700_1,SRR6468515,NP_417801.1,UC,17568250,372.0,29.0,3.0,26.0,372.0,5.93
None,SRR1215857,NP_417697.1,CD,1656322,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1764987,NP_417635.1,CD,2080711,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011162,NP_417767.1,nonIBD,9144671,0.0,0.0,0.0,0.0,0.0,0.0
k119_22585_4,SRR1211721,NP_417774.1,CD,4355170,342.0,37.0,5.0,32.0,342.0,9.49
None,SRR1212218,NP_418410.1,CD,1303409,0.0,0.0,0.0,0.0,0.0,0.0
k119_12691_47,SRR1765595,NP_417635.1,CD,3744266,945.0,170.0,16.0,154.0,945.0,16.91
None,ERR011289,NP_417763.1,UC,8359008,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211457,NP_418410.1,CD,2566106,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011207,NP_416690.1,nonIBD,12638144,0.0,0.0,0.0,0.0,0.0,0.0
k119_4757_12,SRR6468652,NP_417764.1,CD,14541133,534.0,154.0,26.0,128.0,534.0,25.94
k119_23561_18,SRR6468652,NP_417764.1,CD,14541133,543.0,785.0,65.0,720.0,543.0,131.08
None,SRR1765638,NP_418411.1,CD,6015949,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765570,NP_417760.1,CD,1555209,0.0,0.0,0.0,0.0,0.0,0.0
k119_25460_3,SRR1765566,NP_417697.1,nonIBD,3418546,393.0,28.0,8.0,20.0,393.0,6.73
k119_17417_1,SRR1215676,NP_417780.1,CD,3989638,312.0,24.0,2.0,22.0,312.0,6.64
k119_36899_381,SRR6468587,NP_417775.1,UC,16927443,282.0,91.0,25.0,66.0,282.0,26.39
k119_33227_2,SRR6468587,NP_417775.1,UC,16927443,279.0,8.0,2.0,6.0,279.0,2.62
k119_23185_8,SRR6468512,NP_417762.1,UC,15142669,519.0,52.0,4.0,48.0,519.0,9.07
None,SRR1219609,NP_417772.1,nonIBD,2221518,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468704,NP_415431.1,UC,6740314,0.0,0.0,0.0,0.0,0.0,0.0
k119_5005_1,SRR1215326,NP_417767.1,CD,1950460,450.0,19.0,1.0,18.0,450.0,4.14
k119_12635_2,SRR6468508,NP_417770.1,UC,17601528,264.0,21.0,9.0,12.0,264.0,6.45
None,ERR011170,NP_414725.1,nonIBD,10486803,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011108,NP_417637.1,nonIBD,9699250,0.0,0.0,0.0,0.0,0.0,0.0
k79_42884_9,ERR011150,NP_417697.1,nonIBD,11439037,393.0,59.0,5.0,54.0,393.0,10.82
None,ERR011146,NP_417760.1,nonIBD,8975368,0.0,0.0,0.0,0.0,0.0,0.0
k119_4824_2,SRR6468595,NP_418410.1,CD,7915308,429.0,33.0,9.0,24.0,429.0,7.12
k119_22050_1,SRR2145505,NP_417757.1,CD,13554414,387.0,66.0,45.0,21.0,387.0,8.82
k119_54799_59,SRR6468648,NP_417776.1,nonIBD,24614993,831.0,177.0,17.0,160.0,831.0,17.07
None,SRR1765332,NP_415431.1,CD,1926918,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011178,NP_417775.1,nonIBD,8680611,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011108,NP_416229.1,nonIBD,9699250,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011307,NP_417779.1,CD,12866309,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468536,NP_417765.1,UC,8176353,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145366,NP_417769.1,nonIBD,15157779,0.0,0.0,0.0,0.0,0.0,0.0
k119_427_3,SRR6468676,NP_417763.1,CD,15391353,231.0,9.0,1.0,8.0,231.0,3.13
k119_32160_118,SRR6468676,NP_417763.1,CD,15391353,369.0,396.0,64.0,332.0,369.0,93.05
k119_12219_98,SRR6468693,NP_416228.1,UC,26314296,2433.0,784.0,22.0,762.0,2433.0,30.83
k119_26415_10,SRR6468693,NP_416228.1,UC,26314296,2436.0,1691.0,63.0,1628.0,2436.0,66.6
None,SRR6468638,NP_417634.1,CD,11925631,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765195,NP_417772.1,CD,3681052,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011238,NP_417773.1,nonIBD,12044122,0.0,0.0,0.0,0.0,0.0,0.0
k119_24050_16,SRR6468713,NP_414725.1,CD,11470715,597.0,102.0,18.0,84.0,597.0,14.94
None,ERR011167,NP_415431.1,nonIBD,13893635,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765407,NP_417764.1,nonIBD,2548779,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215015,NP_417780.1,CD,3969853,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211668,NP_417765.1,CD,3657347,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468564,NP_417779.1,UC,16425133,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145420,NP_417771.1,CD,9001480,0.0,0.0,0.0,0.0,0.0,0.0
k119_32699_2,SRR2145460,NP_414711.1,CD,15368991,768.0,62.0,8.0,54.0,768.0,7.49
k119_5820_127,SRR2145460,NP_414711.1,CD,15368991,726.0,148.0,26.0,122.0,726.0,18.69
None,SRR1215561,NP_417760.1,CD,3504573,0.0,0.0,0.0,0.0,0.0,0.0
k119_7345_2,SRR1765439,NP_417771.1,CD,1417801,192.0,8.0,2.0,6.0,192.0,3.35
k119_27189_2,SRR2145505,NP_417769.1,CD,13554414,303.0,12.0,6.0,6.0,303.0,3.31
None,ERR011092,NP_418411.1,nonIBD,4478452,0.0,0.0,0.0,0.0,0.0,0.0
k79_65896_1,ERR011251,NP_417780.1,nonIBD,11207870,312.0,32.0,6.0,26.0,312.0,7.07
None,SRR6468598,NP_415431.1,nonIBD,18181941,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214969,NP_417772.1,CD,3851590,0.0,0.0,0.0,0.0,0.0,0.0
k119_4382_11,SRR6468701,NP_417767.1,CD,15704248,540.0,69.0,11.0,58.0,540.0,10.91
k119_12717_2,SRR6468701,NP_417767.1,CD,15704248,540.0,76.0,7.0,69.0,540.0,13.09
k119_9864_2,SRR6468701,NP_417767.1,CD,15704248,540.0,206.0,23.0,183.0,540.0,32.54
k119_15832_16,SRR6468701,NP_417767.1,CD,15704248,540.0,81.0,5.0,76.0,540.0,14.0
None,ERR011290,NP_417801.1,UC,10871450,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215620,NP_416690.1,CD,2401290,0.0,0.0,0.0,0.0,0.0,0.0
k119_49570_3,SRR2145653,NP_417698.1,CD,11821918,429.0,30.0,14.0,16.0,429.0,6.37
k119_10416_1,SRR2145653,NP_417698.1,CD,11821918,429.0,15.0,5.0,10.0,429.0,3.36
k119_27425_2,SRR2145653,NP_417698.1,CD,11821918,429.0,27.0,7.0,20.0,429.0,5.92
k119_61398_159,SRR6468709,NP_418410.1,nonIBD,14033602,426.0,227.0,65.0,162.0,426.0,47.41
None,SRR2145548,NP_415431.1,CD,21606978,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468600,NP_417778.1,UC,17022619,0.0,0.0,0.0,0.0,0.0,0.0
k119_95039_2,SRR6468683,NP_417698.1,CD,46734364,429.0,129.0,15.0,114.0,429.0,26.17
None,SRR1214500,NP_417763.1,CD,2652393,0.0,0.0,0.0,0.0,0.0,0.0
k119_3258_24,SRR2145404,NP_417776.1,CD,16907391,828.0,132.0,18.0,114.0,828.0,15.29
k119_2781_1,SRR1765039,NP_416228.1,CD,3075932,2310.0,175.0,3.0,172.0,2310.0,7.46
None,SRR6468516,YP_026260.1,UC,15994168,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145366,NP_417757.1,nonIBD,15157779,0.0,0.0,0.0,0.0,0.0,0.0
k119_13302_31,SRR1765396,NP_417637.1,CD,3746069,2673.0,437.0,17.0,420.0,2673.0,16.01
k119_39870_1,SRR6468665,NP_417780.1,CD,70750045,393.0,17.0,1.0,16.0,393.0,4.23
k119_28753_43,SRR6468665,NP_417780.1,CD,70750045,312.0,311.0,51.0,260.0,312.0,87.26
k119_24444_73,SRR1757181,NP_417634.1,nonIBD,3524131,270.0,53.0,11.0,42.0,270.0,17.12
k119_11472_4,SRR1765566,NP_417779.1,nonIBD,3418546,366.0,14.0,4.0,10.0,366.0,3.68
None,SRR1215983,NP_414711.1,CD,3961415,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765253,NP_417780.1,CD,1900357,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145440,NP_417773.1,CD,3890255,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011335,NP_417767.1,UC,6560394,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145436,NP_417756.1,CD,4506979,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215857,NP_417779.1,CD,1656322,0.0,0.0,0.0,0.0,0.0,0.0
k79_45044_3,ERR011234,NP_417778.1,nonIBD,11100094,618.0,63.0,5.0,58.0,618.0,7.11
None,ERR011090,NP_417634.1,nonIBD,11169067,0.0,0.0,0.0,0.0,0.0,0.0
k119_11706_6,SRR1765396,NP_416229.1,CD,3746069,984.0,114.0,8.0,106.0,984.0,11.15
k119_3595_3,SRR1765373,NP_417762.1,CD,1354003,504.0,28.0,2.0,26.0,504.0,5.05
k79_82088_3,ERR011122,YP_026260.1,nonIBD,15773500,846.0,106.0,26.0,80.0,846.0,9.04
None,SRR1215968,NP_417773.1,CD,3988323,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215680,NP_416228.1,CD,3980248,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011327,NP_414725.1,UC,11192649,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011307,NP_417697.1,CD,12866309,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011311,NP_417760.1,nonIBD,11136490,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468553,NP_415431.1,UC,9366550,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765514,YP_026260.1,nonIBD,2852663,0.0,0.0,0.0,0.0,0.0,0.0
k119_42253_2,SRR2145370,NP_417770.1,nonIBD,15604575,288.0,19.0,15.0,4.0,288.0,4.92
k119_7375_5,SRR1765466,NP_416690.1,CD,3396780,285.0,32.0,8.0,24.0,285.0,9.67
None,SRR1765369,NP_417770.1,CD,2350215,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215957,NP_416690.1,CD,1320418,0.0,0.0,0.0,0.0,0.0,0.0
k79_5833_13,ERR011150,NP_417779.1,nonIBD,11439037,630.0,139.0,15.0,124.0,630.0,15.72
k79_147444_2,ERR011150,NP_417779.1,nonIBD,11439037,645.0,42.0,4.0,38.0,645.0,4.63
None,SRR6468648,NP_417698.1,nonIBD,24614993,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011285,NP_417768.1,UC,11447228,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215717,NP_415431.1,CD,2442175,0.0,0.0,0.0,0.0,0.0,0.0
